weather,traffic,temp,hour,delay
clear,low,276.09,8,0
clear,medium,277.86,9,0
clear,medium,280.05,10,0
clear,medium,281.75,11,0
clear,medium,283.15,12,0
clear,medium,283.99,13,0
clear,medium,284.03,14,0
clear,medium,283.98,15,0
clear,medium,283.0,16,0
clear,medium,281.46,17,0
clear,medium,280.71,18,0
clear,medium,280.24,19,0
clear,low,280.18,20,0
clear,low,280.08,21,0
clear,medium,280.23,22,0
clear,low,280.33,23,0
clear,low,280.27,0,0
rain,low,279.87,1,0
rain,low,279.87,1,0
clear,low,279.87,1,0
clear,low,279.87,1,0
clear,low,280.01,2,0
clear,low,280.01,2,0
rain,low,280.01,2,0
rain,low,280.26,3,0
clear,low,280.26,3,0
clear,low,280.26,3,0
rain,low,280.26,3,0
rain,low,280.1,4,0
clear,low,280.1,4,0
clear,low,280.1,4,0
rain,low,280.1,4,0
rain,low,280.1,4,0
clear,low,279.9,5,0
rain,low,279.9,5,0
rain,low,279.9,5,0
rain,low,279.79,6,0
clear,low,279.79,6,0
rain,low,279.79,6,0
rain,low,279.79,6,0
rain,low,279.95,7,0
clear,low,279.95,7,0
rain,low,279.95,7,0
clear,low,279.91,8,0
rain,low,279.91,8,0
clear,low,280.43,9,0
rain,low,280.43,9,0
rain,low,280.43,9,0
rain,low,280.43,9,0
rain,low,280.43,9,0
clear,medium,281.02,10,0
rain,medium,281.02,10,0
clear,medium,282.05,11,0
clear,medium,283.42,12,0
rain,medium,283.42,12,0
clear,medium,284.94,13,0
clear,medium,284.94,13,0
clear,medium,287.6,14,0
clear,medium,287.6,14,0
clear,medium,289.71,15,0
clear,medium,289.71,15,0
clear,medium,291.14,16,0
clear,medium,290.28,17,0
rain,medium,288.29,18,0
clear,medium,288.29,18,0
clear,low,289.25,19,0
clear,low,291.57,20,0
clear,low,291.28,21,0
clear,low,288.12,23,0
clear,low,288.12,0,0
clear,low,282.74,1,0
clear,low,282.74,2,0
clear,low,282.74,3,0
clear,low,282.74,4,0
clear,low,282.74,5,0
clear,high,282.74,6,0
clear,high,273.9,7,0
clear,low,273.9,8,0
clear,low,273.9,9,0
clear,low,272.42,10,0
snow,medium,272.09,11,0
clear,medium,272.09,11,0
snow,medium,271.94,12,0
clear,medium,271.85,13,0
clear,medium,271.4,14,0
clear,medium,271.25,15,0
clear,high,270.6,16,0
clear,high,270.07,17,0
clear,medium,269.76,18,0
clear,low,269.71,19,0
snow,low,269.19,20,0
snow,low,268.91,21,0
snow,low,268.39,22,0
snow,low,267.27,23,0
snow,low,267.05,0,0
clear,low,266.64,1,0
snow,low,266.58,2,0
clear,low,266.02,3,0
clear,low,265.93,4,0
snow,low,266.15,5,0
snow,high,266.42,6,1
snow,high,266.85,7,1
snow,high,266.86,8,1
clear,high,266.86,8,0
snow,high,267.05,9,1
snow,medium,267.81,10,0
snow,medium,268.35,11,0
snow,medium,268.77,12,0
clear,medium,269.04,13,0
clear,high,269.23,14,0
clear,high,269.51,15,0
clear,high,269.24,16,0
clear,high,269.06,17,0
clear,medium,268.35,18,0
clear,low,268.26,19,0
clear,low,268.21,20,0
clear,low,267.91,21,0
clear,low,267.75,22,0
clear,low,267.15,23,0
clear,low,266.33,0,0
clear,low,265.99,1,0
clear,low,265.94,2,0
clear,low,265.14,3,0
clear,low,264.61,4,0
clear,low,264.67,5,0
clear,high,264.82,6,0
clear,high,265.1,7,0
clear,high,266.4,8,0
clear,high,269.25,9,0
clear,medium,271.89,10,0
clear,high,272.77,11,0
clear,high,275.0,12,0
clear,high,277.19,13,0
clear,high,277.92,14,0
clear,high,278.95,15,0
clear,high,278.02,16,0
clear,high,276.5,17,0
clear,high,275.88,18,0
clear,medium,275.98,19,0
clear,medium,275.98,20,0
clear,low,276.13,21,0
clear,low,276.53,22,0
clear,low,276.53,23,0
clear,low,276.48,0,0
clear,low,276.26,1,0
clear,low,276.02,2,0
clear,low,275.87,3,0
clear,low,275.47,4,0
clear,low,274.91,5,0
clear,high,274.34,6,0
clear,high,273.31,7,0
clear,high,273.76,8,0
clear,high,276.44,9,0
clear,medium,278.23,10,0
clear,medium,279.03,11,0
clear,high,280.71,12,0
clear,high,283.26,13,0
clear,high,283.8,14,0
clear,high,283.29,15,0
clear,high,282.32,16,0
clear,high,280.33,17,0
clear,medium,278.97,18,0
clear,medium,278.64,19,0
clear,medium,278.12,20,0
clear,low,278.05,21,0
clear,low,279.5,23,0
clear,low,279.5,0,0
rain,low,277.1,1,0
rain,low,277.1,2,0
rain,low,277.1,3,0
rain,low,277.1,4,0
rain,low,277.1,5,0
rain,high,277.1,6,1
clear,high,276.8,7,0
clear,high,276.8,8,0
clear,high,276.8,9,0
clear,medium,276.8,10,0
clear,high,276.8,11,0
clear,high,276.8,12,0
clear,high,276.8,13,0
clear,high,279.24,14,0
clear,high,279.24,15,0
clear,high,279.24,16,0
clear,high,279.24,17,0
clear,high,279.24,18,0
clear,medium,279.24,19,0
clear,low,279.24,20,0
clear,low,279.24,21,0
clear,low,279.24,22,0
clear,low,279.24,23,0
clear,low,279.24,0,0
clear,low,270.94,1,0
clear,low,270.94,2,0
clear,low,270.94,3,0
clear,low,270.94,4,0
clear,low,266.83,5,0
clear,low,266.27,6,0
clear,low,265.91,7,0
clear,medium,267.33,8,0
clear,medium,270.82,9,0
clear,medium,273.55,10,0
clear,medium,275.85,11,0
clear,medium,277.61,12,0
clear,medium,278.64,13,0
clear,medium,279.34,14,0
clear,medium,279.39,15,0
clear,medium,278.73,16,0
clear,medium,276.5,17,0
clear,medium,274.33,19,0
clear,low,274.43,20,0
clear,low,274.45,21,0
clear,low,274.4,22,0
clear,low,274.78,23,0
clear,low,275.15,0,0
clear,low,275.25,1,0
clear,low,275.62,2,0
clear,low,275.89,3,0
clear,low,276.16,4,0
clear,low,276.29,5,0
clear,low,276.24,6,0
clear,low,276.2,7,0
clear,low,277.08,8,0
clear,low,279.0,9,0
clear,medium,281.2,10,0
clear,medium,283.49,11,0
clear,medium,285.53,12,0
clear,medium,285.96,13,0
clear,medium,285.95,14,0
clear,medium,285.65,15,0
clear,medium,285.05,16,0
clear,medium,284.31,17,0
clear,medium,284.17,18,0
clear,medium,284.17,19,0
clear,low,284.17,20,0
clear,low,283.94,21,0
clear,low,283.65,22,0
clear,low,283.55,23,0
clear,low,283.01,0,0
clear,low,282.54,1,0
clear,low,282.45,2,0
clear,low,282.02,3,0
clear,low,281.8,4,0
clear,low,281.06,5,0
clear,high,280.5,6,0
clear,high,280.03,7,0
clear,high,280.0,8,0
clear,high,281.48,9,0
clear,medium,282.85,10,0
clear,medium,284.13,11,0
clear,medium,285.5,12,0
clear,medium,286.43,13,0
clear,high,287.18,14,0
clear,high,286.68,15,0
clear,high,286.02,16,0
clear,high,284.55,17,0
clear,medium,284.64,18,0
clear,medium,284.34,19,0
clear,low,284.04,20,0
clear,low,283.5,21,0
clear,low,282.96,22,0
clear,low,282.38,23,0
clear,low,282.09,0,0
clear,low,281.77,1,0
clear,low,282.35,2,0
clear,low,282.26,3,0
clear,low,282.37,4,0
clear,low,282.52,5,0
clear,high,282.43,6,0
clear,high,282.01,7,0
clear,high,282.33,8,0
clear,high,283.08,9,0
clear,medium,283.53,10,0
clear,high,285.74,11,0
clear,high,286.67,12,0
clear,high,287.41,13,0
clear,high,287.74,14,0
clear,high,287.73,15,0
clear,high,286.53,16,0
clear,high,283.85,17,0
clear,medium,281.47,18,0
clear,medium,280.54,19,0
clear,low,279.11,20,0
clear,low,278.24,21,0
clear,low,277.99,22,0
clear,low,278.0,23,0
clear,low,277.74,0,0
clear,low,277.23,1,0
clear,low,276.49,2,0
clear,low,276.15,3,0
clear,low,275.06,4,0
clear,low,273.99,5,0
clear,high,273.0,6,0
clear,high,273.0,6,0
clear,high,272.54,7,0
clear,high,272.54,7,0
clear,high,272.51,8,0
clear,high,272.51,8,0
clear,high,272.51,8,0
clear,high,274.66,9,0
clear,high,274.66,9,0
clear,high,274.66,9,0
clear,medium,276.57,10,0
clear,medium,276.57,10,0
clear,high,278.81,11,0
clear,high,280.95,12,0
clear,high,283.13,13,0
clear,high,283.91,14,0
clear,high,284.22,15,0
clear,high,282.46,16,0
clear,medium,279.63,17,0
clear,medium,278.13,18,0
clear,medium,277.36,19,0
clear,low,277.38,20,0
clear,low,277.82,21,0
clear,low,278.33,22,0
clear,low,278.49,23,0
clear,low,278.54,0,0
clear,low,278.97,1,0
clear,low,279.35,2,0
clear,low,279.68,3,0
clear,low,279.36,4,0
clear,low,279.46,5,0
clear,low,279.93,6,0
clear,low,279.66,7,0
clear,low,279.47,8,0
clear,low,281.16,9,0
clear,low,283.0,10,0
clear,medium,284.99,11,0
clear,medium,285.88,12,0
clear,medium,286.87,13,0
clear,medium,287.98,14,0
clear,medium,288.46,15,0
clear,medium,287.3,16,0
clear,medium,285.57,17,0
clear,medium,284.82,18,0
clear,medium,285.57,19,0
clear,medium,287.12,20,0
clear,low,287.97,21,0
clear,low,288.23,22,0
clear,low,288.22,23,0
clear,low,287.46,0,0
clear,low,286.67,1,0
clear,low,286.01,2,0
clear,low,285.37,3,0
clear,low,284.82,4,0
clear,low,284.58,5,0
clear,low,284.06,6,0
clear,low,283.35,7,0
clear,low,283.0,8,0
clear,low,283.89,9,0
clear,medium,284.9,10,0
clear,medium,284.99,11,0
clear,medium,284.15,12,0
clear,medium,282.15,13,0
clear,medium,279.39,14,0
snow,medium,277.38,15,0
rain,medium,276.44,16,0
snow,medium,276.44,16,0
snow,medium,274.35,17,0
clear,medium,274.35,17,0
snow,medium,273.13,18,0
clear,medium,273.13,18,0
snow,low,272.42,19,0
clear,low,272.42,19,0
snow,low,272.42,19,0
clear,low,272.42,19,0
snow,low,271.6,20,0
clear,low,271.6,20,0
snow,low,271.6,20,0
clear,low,270.59,21,0
snow,low,269.61,22,0
snow,low,268.72,23,0
clear,low,268.72,23,0
snow,low,268.06,0,0
snow,low,267.76,1,0
clear,low,267.76,1,0
snow,low,267.19,2,0
snow,low,266.59,3,0
clear,low,266.59,3,0
snow,low,265.86,4,0
snow,low,265.6,5,0
snow,low,265.55,6,0
snow,low,265.5,7,0
snow,low,266.01,8,0
snow,low,266.51,9,0
clear,medium,266.98,10,0
clear,medium,267.78,11,0
clear,medium,268.76,12,0
clear,medium,269.24,13,0
clear,medium,269.4,14,0
clear,medium,269.2,15,0
clear,medium,269.15,16,0
clear,medium,268.5,17,0
clear,medium,267.82,18,0
clear,medium,266.92,19,0
clear,low,265.61,20,0
clear,low,262.33,1,0
clear,low,261.45,2,0
clear,low,261.08,3,0
clear,low,260.62,4,0
clear,low,260.24,5,0
clear,low,259.88,6,0
clear,low,259.78,7,0
clear,low,260.82,8,0
clear,low,263.42,9,0
clear,low,265.24,10,0
clear,medium,266.31,11,0
clear,medium,267.37,12,0
clear,medium,268.13,13,0
clear,medium,268.93,14,0
clear,medium,269.41,15,0
clear,medium,270.1,16,0
clear,medium,270.37,17,0
clear,medium,270.61,18,0
clear,medium,270.98,19,0
clear,low,271.02,20,0
clear,low,270.98,21,0
snow,low,270.97,22,0
clear,low,270.97,23,0
clear,low,271.25,0,0
clear,low,271.34,1,0
clear,low,271.79,2,0
clear,low,271.75,3,0
clear,low,271.62,4,0
clear,low,271.48,5,0
clear,high,271.14,6,0
clear,high,270.77,7,0
clear,high,270.73,8,0
clear,medium,270.89,9,0
clear,medium,270.97,10,0
clear,medium,270.64,11,0
clear,medium,270.39,12,0
clear,medium,271.26,13,0
snow,high,271.65,15,1
clear,high,271.6,16,0
clear,high,271.36,17,0
clear,medium,271.32,18,0
clear,low,271.29,19,0
clear,low,271.29,20,0
clear,low,270.6,21,0
clear,low,269.59,22,0
clear,low,268.57,23,0
clear,low,267.12,0,0
clear,low,265.53,1,0
snow,low,264.4,2,0
clear,low,262.98,3,0
snow,low,262.44,4,0
snow,low,261.77,5,0
snow,high,261.27,6,1
clear,high,260.62,7,0
clear,high,260.47,8,0
clear,high,261.12,9,0
clear,medium,262.6,10,0
clear,medium,263.5,11,0
clear,medium,264.4,12,0
clear,medium,265.23,13,0
clear,high,266.06,14,0
clear,high,266.17,15,0
clear,high,266.01,16,0
clear,high,264.93,17,0
clear,medium,264.26,18,0
clear,medium,263.8,19,0
clear,low,263.33,20,0
clear,low,263.47,21,0
clear,low,263.55,22,0
clear,low,263.83,23,0
clear,low,264.18,0,0
clear,low,264.21,1,0
clear,low,264.75,2,0
clear,low,264.94,3,0
clear,low,265.07,4,0
clear,low,265.25,5,0
clear,high,264.84,6,0
clear,high,265.03,7,0
clear,high,265.28,8,0
clear,high,267.05,9,0
clear,medium,268.83,10,0
clear,medium,270.43,11,0
clear,medium,272.28,12,0
clear,medium,273.82,13,0
clear,high,275.34,14,0
clear,high,276.01,15,0
clear,high,275.25,16,0
clear,high,273.84,17,0
clear,medium,272.17,18,0
clear,medium,270.99,19,0
clear,low,270.23,20,0
clear,low,269.63,21,0
clear,low,269.59,22,0
clear,low,269.52,23,0
clear,low,269.69,0,0
clear,low,269.84,1,0
clear,low,269.7,2,0
clear,low,269.73,3,0
clear,low,269.51,4,0
clear,low,269.29,5,0
clear,high,269.29,6,0
clear,high,269.56,7,0
clear,high,269.6,8,0
clear,high,270.12,9,0
clear,medium,270.96,10,0
clear,medium,271.43,11,0
clear,high,273.12,12,0
clear,high,273.26,13,0
clear,high,274.36,14,0
clear,high,274.33,15,0
clear,high,273.67,16,0
clear,high,272.98,17,0
clear,medium,272.48,18,0
clear,medium,272.56,19,0
clear,low,272.93,20,0
clear,low,273.13,21,0
clear,low,273.92,23,0
clear,low,273.92,0,0
clear,low,270.47,1,0
clear,low,270.47,2,0
clear,low,270.47,3,0
clear,low,270.47,4,0
clear,low,270.47,5,0
clear,high,270.47,6,0
clear,high,271.22,7,0
clear,high,271.22,8,0
clear,high,271.22,9,0
clear,medium,271.22,10,0
clear,high,271.22,11,0
clear,high,276.53,13,0
clear,high,276.41,14,0
clear,high,275.76,15,0
clear,high,275.24,16,0
clear,high,274.48,17,0
clear,high,273.88,18,0
clear,medium,273.45,19,0
clear,medium,272.8,20,0
clear,low,272.38,21,0
clear,low,272.33,22,0
clear,low,272.14,23,0
clear,low,272.0,0,0
clear,low,272.13,1,0
clear,low,271.81,2,0
clear,low,271.63,3,0
clear,low,271.54,4,0
clear,low,271.68,5,0
clear,low,272.23,6,0
clear,low,272.53,7,0
clear,low,273.09,8,0
clear,low,273.09,8,0
clear,medium,273.42,9,0
clear,medium,273.42,9,0
clear,medium,273.79,10,0
clear,medium,273.79,10,0
clear,medium,274.06,11,0
clear,medium,274.06,11,0
clear,high,274.38,12,0
clear,high,274.38,12,0
clear,medium,274.57,13,0
clear,medium,274.57,13,0
clear,medium,274.84,14,0
clear,medium,274.84,14,0
clear,medium,274.72,15,0
clear,medium,274.72,15,0
clear,high,274.56,16,0
clear,high,274.56,16,0
clear,high,274.56,17,0
clear,medium,274.38,18,0
clear,medium,274.38,18,0
clear,medium,274.04,19,0
clear,medium,274.04,19,0
clear,low,273.86,20,0
clear,low,273.86,20,0
clear,low,273.86,21,0
clear,low,273.86,22,0
clear,low,274.0,23,0
clear,low,274.01,0,0
clear,low,274.52,1,0
clear,low,274.8,2,0
clear,low,275.18,3,0
clear,low,275.59,4,0
clear,low,275.91,5,0
clear,low,275.73,6,0
clear,low,275.86,7,0
clear,low,276.24,8,0
rain,medium,277.86,10,0
rain,medium,277.86,11,0
rain,medium,279.43,12,0
clear,medium,279.85,13,0
clear,medium,279.85,13,0
clear,medium,280.55,14,0
clear,medium,280.55,14,0
clear,medium,280.8,15,0
clear,medium,280.8,15,0
clear,medium,280.8,16,0
clear,medium,280.8,16,0
clear,medium,280.65,17,0
clear,medium,280.65,17,0
clear,medium,279.0,18,0
clear,medium,279.0,18,0
clear,low,277.24,19,0
clear,low,276.8,20,0
clear,low,276.38,21,0
clear,low,276.55,22,0
clear,low,276.01,23,0
rain,low,276.01,23,0
clear,low,274.55,0,0
clear,low,274.55,0,0
clear,low,273.38,1,0
clear,low,273.38,1,0
clear,low,272.68,2,0
clear,low,272.68,2,0
clear,low,272.45,3,0
clear,low,272.45,3,0
clear,low,271.65,4,0
clear,low,271.65,4,0
clear,low,271.25,5,0
clear,high,271.06,6,0
clear,high,271.48,7,0
clear,high,271.33,8,0
clear,high,271.33,8,0
clear,high,271.94,9,0
clear,high,271.94,9,0
clear,medium,273.36,10,0
clear,medium,273.36,10,0
clear,medium,274.34,11,0
clear,medium,274.34,11,0
clear,medium,274.89,12,0
clear,medium,274.89,12,0
clear,medium,275.01,13,0
clear,medium,275.01,13,0
clear,high,276.07,14,0
clear,high,276.06,15,0
clear,high,275.85,16,0
clear,high,275.78,17,0
clear,medium,275.83,18,0
clear,medium,276.06,19,0
clear,low,276.44,20,0
clear,low,277.14,21,0
clear,low,277.33,22,0
clear,low,277.41,23,0
clear,low,277.83,0,0
clear,low,278.49,1,0
clear,low,279.15,2,0
clear,low,279.82,3,0
clear,low,280.51,4,0
clear,low,281.03,5,0
clear,high,282.45,7,0
clear,high,283.32,8,0
rain,high,283.74,9,1
clear,high,283.74,9,0
clear,medium,284.35,10,0
rain,medium,284.35,10,0
rain,medium,284.95,11,0
clear,medium,284.95,11,0
rain,medium,284.95,11,0
clear,medium,285.11,12,0
clear,medium,285.0,13,0
clear,high,284.74,14,0
clear,high,284.6,15,0
clear,high,283.7,16,0
clear,high,281.44,17,0
clear,medium,280.78,18,0
clear,medium,279.48,19,0
clear,low,279.19,20,0
clear,low,278.97,21,0
clear,low,279.14,22,0
clear,low,278.98,23,0
clear,low,278.44,1,0
clear,low,277.08,2,0
clear,low,276.05,3,0
clear,low,274.88,4,0
clear,low,273.75,5,0
clear,high,272.42,6,0
clear,high,271.56,7,0
clear,high,270.85,8,0
clear,high,271.19,9,0
clear,medium,271.25,10,0
clear,medium,272.11,11,0
clear,medium,272.82,12,0
clear,medium,272.92,13,0
clear,high,272.86,14,0
clear,high,272.51,15,0
clear,high,271.39,16,0
clear,high,270.08,17,0
clear,medium,269.27,18,0
clear,medium,268.62,19,0
clear,low,267.8,20,0
clear,low,267.34,21,0
clear,low,267.41,22,0
clear,low,267.04,23,0
clear,low,266.24,0,0
clear,low,266.08,1,0
clear,low,265.62,2,0
clear,low,265.22,3,0
clear,low,265.26,4,0
clear,low,265.26,5,0
clear,high,265.53,6,0
clear,high,265.58,7,0
clear,high,265.98,8,0
clear,high,267.26,9,0
clear,medium,269.34,10,0
clear,high,270.72,11,0
clear,high,272.35,12,0
clear,high,273.73,13,0
clear,high,274.13,14,0
clear,high,274.79,15,0
clear,high,274.96,16,0
clear,high,275.13,17,0
clear,medium,275.58,18,0
clear,medium,275.75,19,0
clear,low,276.37,20,0
clear,medium,276.66,21,0
clear,low,276.78,22,0
clear,low,277.52,23,0
clear,low,277.85,0,0
clear,low,278.47,1,0
clear,low,279.16,2,0
rain,low,279.61,3,0
clear,low,280.07,4,0
clear,low,280.44,5,0
rain,high,280.17,6,1
rain,high,280.17,6,1
clear,high,279.21,8,0
clear,high,278.93,9,0
clear,medium,278.85,10,0
clear,high,278.64,11,0
clear,high,278.98,12,0
clear,high,278.49,13,0
clear,high,278.68,14,0
clear,high,278.39,15,0
clear,high,277.54,16,0
clear,high,276.58,17,0
clear,medium,275.9,18,0
clear,medium,274.77,19,0
clear,low,274.03,20,0
clear,low,272.49,21,0
clear,low,271.3,22,0
clear,low,270.09,23,0
clear,low,269.47,0,0
clear,low,269.28,1,0
clear,low,269.11,2,0
clear,low,268.89,3,0
clear,low,268.65,4,0
clear,low,268.32,5,0
clear,low,267.92,6,0
clear,low,268.12,7,0
clear,low,267.58,8,0
clear,medium,269.74,9,0
clear,medium,270.85,10,0
clear,medium,271.65,11,0
clear,high,272.08,12,0
snow,high,272.3,13,1
snow,medium,272.02,14,0
snow,medium,271.51,15,0
clear,medium,271.51,15,0
snow,medium,271.39,16,0
clear,medium,271.39,16,0
snow,high,271.11,17,1
clear,high,271.11,17,0
clear,medium,271.1,19,0
clear,low,271.1,20,0
clear,low,271.1,21,0
clear,low,271.1,22,0
clear,low,271.1,23,0
clear,low,269.93,1,0
clear,low,269.93,2,0
clear,low,269.93,3,0
clear,low,269.93,4,0
clear,low,269.93,5,0
clear,low,269.93,6,0
clear,low,269.71,7,0
clear,low,269.71,8,0
clear,low,269.71,9,0
clear,low,269.71,10,0
clear,low,269.71,11,0
clear,low,269.71,12,0
clear,low,273.62,13,0
clear,low,273.62,14,0
clear,low,273.02,15,0
clear,low,272.55,16,0
clear,low,271.98,17,0
clear,low,271.87,18,0
clear,low,271.92,19,0
clear,low,272.14,20,0
clear,low,272.12,21,0
clear,low,272.35,22,0
snow,low,272.93,23,0
snow,low,272.82,0,0
snow,low,272.24,1,0
clear,low,272.24,1,0
snow,low,272.24,1,0
snow,low,272.01,2,0
clear,low,272.01,2,0
snow,low,272.01,2,0
snow,low,272.01,3,0
clear,low,272.01,3,0
snow,low,272.01,3,0
snow,low,271.95,4,0
clear,low,271.95,4,0
snow,low,271.95,4,0
snow,low,272.07,5,0
clear,low,272.07,5,0
snow,medium,272.18,6,0
clear,medium,272.18,6,0
snow,medium,272.35,7,0
clear,medium,272.35,7,0
snow,medium,272.35,8,0
clear,medium,272.35,8,0
snow,medium,272.35,8,0
clear,medium,272.35,8,0
snow,medium,272.35,9,0
clear,medium,272.35,9,0
snow,medium,272.35,9,0
clear,medium,272.35,9,0
clear,medium,272.52,10,0
snow,medium,272.52,10,0
snow,medium,272.52,10,0
clear,medium,272.52,10,0
snow,medium,272.41,11,0
clear,medium,272.41,11,0
snow,medium,272.41,11,0
clear,medium,272.41,12,0
snow,medium,272.41,12,0
snow,medium,272.41,12,0
clear,medium,272.41,13,0
snow,medium,272.41,13,0
snow,medium,272.41,13,0
snow,medium,272.12,14,0
clear,medium,272.12,14,0
snow,medium,272.12,14,0
snow,medium,272.07,15,0
clear,medium,272.07,15,0
snow,medium,272.07,15,0
snow,medium,271.89,16,0
clear,medium,271.89,16,0
snow,medium,271.89,16,0
snow,medium,271.74,17,0
clear,medium,271.74,17,0
snow,medium,271.74,17,0
clear,medium,271.74,17,0
snow,medium,271.4,18,0
clear,medium,271.4,18,0
snow,low,270.91,19,0
clear,low,270.91,19,0
snow,low,270.91,19,0
snow,low,270.81,20,0
clear,low,270.81,20,0
snow,low,270.81,20,0
snow,low,269.78,21,0
clear,low,269.78,21,0
snow,low,268.41,22,0
clear,low,268.41,22,0
snow,low,266.76,23,0
clear,low,266.76,23,0
snow,low,265.17,0,0
clear,low,265.17,0,0
snow,low,264.04,1,0
snow,low,263.58,2,0
snow,low,263.07,3,0
snow,low,262.31,4,0
clear,low,262.31,4,0
snow,low,261.68,5,0
snow,medium,261.45,6,0
snow,high,261.18,7,1
snow,high,260.75,8,1
clear,high,260.77,9,0
snow,medium,260.81,10,0
clear,medium,260.85,11,0
clear,medium,261.0,12,0
clear,medium,261.99,13,0
clear,medium,262.23,14,0
clear,high,261.58,15,0
clear,high,260.25,16,0
clear,medium,259.04,17,0
clear,medium,257.81,18,0
clear,low,257.01,19,0
clear,low,255.94,20,0
clear,low,256.23,21,0
clear,low,256.06,22,0
clear,low,256.73,23,0
clear,low,257.71,0,0
snow,low,257.71,0,0
snow,low,258.71,1,0
snow,low,259.76,2,0
snow,low,260.13,3,0
clear,low,260.13,3,0
snow,low,260.39,4,0
clear,low,260.39,4,0
snow,low,260.57,5,0
clear,high,260.71,6,0
clear,high,260.64,7,0
snow,high,260.64,7,1
snow,high,260.42,8,1
clear,high,260.42,8,0
clear,high,261.16,9,0
clear,medium,262.17,10,0
clear,medium,262.9,11,0
clear,medium,268.75,13,0
clear,high,268.75,14,0
clear,high,265.93,15,0
clear,high,264.82,16,0
clear,high,263.96,17,0
clear,medium,263.59,18,0
clear,medium,262.79,19,0
clear,low,261.11,20,0
clear,low,261.3,21,0
clear,low,261.3,21,0
clear,low,259.06,22,0
clear,low,258.94,23,0
clear,low,259.58,0,0
clear,low,259.58,0,0
clear,low,259.11,1,0
clear,low,260.43,2,0
clear,low,261.58,3,0
clear,low,262.9,4,0
clear,low,264.28,5,0
clear,high,265.22,6,0
clear,high,266.42,7,0
clear,high,267.86,8,0
clear,high,269.47,9,0
clear,medium,271.36,10,0
clear,high,273.17,11,0
clear,high,274.99,12,0
clear,medium,275.95,13,0
clear,high,276.46,14,0
clear,high,276.7,15,0
clear,high,276.12,16,0
clear,high,275.37,17,0
clear,medium,274.66,18,0
clear,medium,274.9,19,0
clear,low,275.56,20,0
clear,low,275.95,21,0
clear,low,276.06,22,0
clear,low,275.53,23,0
clear,low,275.35,0,0
clear,low,275.5,1,0
clear,low,275.22,2,0
clear,low,274.99,3,0
clear,low,274.3,4,0
clear,low,273.05,5,0
clear,high,271.71,6,0
clear,high,271.1,7,0
clear,high,269.84,8,0
clear,high,269.47,9,0
clear,medium,270.77,10,0
clear,high,271.92,11,0
clear,high,273.04,12,0
clear,high,274.04,13,0
clear,high,274.31,14,0
clear,high,274.16,15,0
clear,high,272.81,16,0
clear,high,271.25,17,0
clear,medium,270.27,18,0
clear,medium,268.66,19,0
clear,medium,268.66,19,0
clear,low,267.93,20,0
clear,low,267.93,20,0
clear,low,267.13,21,0
